STATE,COUNTY,LAY2022FAC,LAY2022NUM,BRL2022FAC,BRL2022NUM,DRY2022FAC,DRY2022NUM,COW2022FAC,COW2022NUM,HOG2022FAC,HOG2022NUM
North_Carolina,Nash,,,2.0,323031.07659529714,,,,,6.0,53583.0
North_Carolina,NewHanover,,,,,,,,,,
North_Carolina,Northampton,,,4.0,646062.1531905943,,,,,3.0,111553.0
North_Carolina,Onslow,,,2.0,323031.07659529714,,,,,31.0,145824.0
North_Carolina,Orange,,,,,,,,,,
North_Carolina,Pamlico,,,,,,,,,,
North_Carolina,Pasquotank,,,,,,,,,,
North_Carolina,Pender,,,6.0,969093.2297858914,,,,,25.0,254216.0
North_Carolina,Perquimans,,,4.0,646062.1531905943,,,,,1.0,-47.0
North_Carolina,Person,,,,,,,,,,
North_Carolina,Pitt,,,11.0,1776670.9212741342,,,,,38.0,258010.0
North_Carolina,Polk,,,,,,,,,,
North_Carolina,Randolph,,,25.0,4037888.4574412145,3.0,-47.0,,,3.0,11553.0
North_Carolina,Richmond,,,35.0,5653043.8404177,,,,,7.0,44991.0
North_Carolina,Robeson,,,36.0,5814559.378715349,,,,,25.0,331337.0
North_Carolina,Rockingham,,,,,,,,,,
North_Carolina,Rowan,,,1.0,161515.53829764857,,,,,1.0,-47.0
North_Carolina,Rutherford,,,8.0,1292124.3063811886,,,,,,
North_Carolina,Sampson,1.0,208061.35712773545,77.0,12436696.44891894,1.0,-47.0,,,199.0,1853146.0
North_Carolina,Scotland,,,25.0,4037888.4574412145,,,,,1.0,-47.0
North_Carolina,Stanly,,,2.0,323031.07659529714,,,,,,
North_Carolina,Stokes,,,1.0,161515.53829764857,,,,,,
North_Carolina,Surry,,,28.0,4522435.07233416,,,,,3.0,21300.0
North_Carolina,Swain,,,,,,,,,,
North_Carolina,Transylvania,,,,,,,,,,
North_Carolina,Tyrrell,,,,,,,,,1.0,-47.0
North_Carolina,Union,1.0,208061.35712773545,31.0,5006981.687227106,,,,,1.0,-47.0
North_Carolina,Vance,,,,,,,,,,
North_Carolina,Wake,,,,,,,,,,
North_Carolina,Warren,,,,,,,,,5.0,19404.0
North_Carolina,Washington,,,,,,,,,1.0,-47.0
North_Carolina,Watauga,,,,,,,,,,
North_Carolina,Wayne,,,8.0,1292124.3063811886,,,,,53.0,414991.0
North_Carolina,Wilkes,1.0,208061.35712773545,51.0,8237292.4531800775,,,4.0,2000.0,,
North_Carolina,Wilson,,,2.0,323031.07659529714,,,,,2.0,-47.0
North_Carolina,Yadkin,3.0,624184.0713832063,2.0,323031.07659529714,1.0,-47.0,,,1.0,-47.0
North_Carolina,Yancey,,,,,,,,,,
North_Dakota,NorthDakota,,,,,8.0,9307.0,27.0,47246.0,22.0,157154.0
North_Dakota,Adams,,,,,,,,,,
North_Dakota,Barnes,,,,,,,,,,
North_Dakota,Benson,,,,,,,,,,
North_Dakota,Billings,,,,,,,,,,
North_Dakota,Bottineau,,,,,,,,,2.0,-47.0
North_Dakota,Bowman,,,,,,,1.0,-47.0,1.0,-47.0
North_Dakota,Burke,,,,,,,,,,
North_Dakota,Burleigh,,,,,,,1.0,-47.0,,
North_Dakota,Cass,,,,,,,,,,
North_Dakota,Cavalier,,,,,,,,,,
North_Dakota,Dickey,,,,,,,3.0,5400.0,2.0,-47.0
North_Dakota,Divide,,,,,,,,,1.0,-47.0
North_Dakota,Dunn,,,,,,,,,,
North_Dakota,Eddy,,,,,,,,,,
North_Dakota,Emmons,,,,,,,,,,
North_Dakota,Foster,,,,,1.0,-47.0,,,,
North_Dakota,GoldenValley,,,,,,,1.0,-47.0,,
North_Dakota,GrandForks,,,,,,,,,7.0,30478.0
North_Dakota,Grant,,,,,,,,,,
North_Dakota,Griggs,,,,,,,,,,
North_Dakota,Hettinger,,,,,,,,,,
North_Dakota,Kidder,,,,,,,3.0,3600.0,,
North_Dakota,LaMoure,,,,,,,,,1.0,-47.0
North_Dakota,Logan,,,,,,,1.0,-47.0,,
North_Dakota,McHenry,,,,,1.0,-47.0,1.0,-47.0,,
North_Dakota,McIntosh,,,,,1.0,-47.0,,,,
North_Dakota,McKenzie,,,,,,,,,,
North_Dakota,McLean,,,,,,,,,,
North_Dakota,Mercer,,,,,,,,,,
North_Dakota,Morton,,,,,1.0,-47.0,2.0,-47.0,,
North_Dakota,Mountrail,,,,,,,,,,
North_Dakota,Nelson,,,,,1.0,-47.0,,,1.0,-47.0
North_Dakota,Oliver,,,,,,,3.0,-47.0,,
North_Dakota,Pembina,,,,,,,,,,
North_Dakota,Pierce,,,,,,,,,,
North_Dakota,Ramsey,,,,,,,,,1.0,-47.0
North_Dakota,Ransom,,,,,1.0,-47.0,1.0,-47.0,3.0,15968.0
North_Dakota,Renville,,,,,,,,,,
North_Dakota,Richland,,,,,,,3.0,3030.0,,
North_Dakota,Rolette,,,,,,,,,,
North_Dakota,Sargent,,,,,1.0,-47.0,3.0,1500.0,,
North_Dakota,Sheridan,,,,,,,,,,
North_Dakota,Sioux,,,,,,,,,,
North_Dakota,Slope,,,,,,,,,,
North_Dakota,Stark,,,,,,,,,,
North_Dakota,Steele,,,,,,,,,,
North_Dakota,Stutsman,,,,,1.0,-47.0,2.0,-47.0,,
North_Dakota,Towner,,,,,,,,,3.0,36087.0
North_Dakota,Traill,,,,,,,2.0,-47.0,,
North_Dakota,Walsh,,,,,,,,,,
North_Dakota,Ward,,,,,,,,,,
North_Dakota,Wells,,,,,,,,,,
North_Dakota,Williams,,,,,,,,,,
Ohio,Ohio,45.0,21898537.30877027,102.0,14292998.380632514,85.0,122209.0,101.0,87059.0,627.0,2669627.0
Ohio,Adams,,,,,,,,,1.0,-47.0
Ohio,Allen,1.0,486634.1624171171,,,,,,,17.0,234719.0
Ohio,Ashland,,,6.0,840764.6106254419,6.0,5913.0,,,4.0,15400.0
Ohio,Ashtabula,,,,,1.0,-47.0,,,,
Ohio,Athens,,,,,,,,,,
Ohio,Auglaize,1.0,486634.1624171171,,,,,5.0,7150.0,25.0,100565.0
Ohio,Belmont,,,,,,,,,,
Ohio,Brown,,,,,,,,,,
Ohio,Butler,,,,,,,,,4.0,14050.0
Ohio,Carroll,,,2.0,280254.8702084807,,,,,,
Ohio,Champaign,,,,,,,,,11.0,42990.0
Ohio,Clark,,,,,2.0,-47.0,3.0,1725.0,3.0,42000.0
Ohio,Clermont,,,,,,,,,,
Ohio,Clinton,,,,,,,,,6.0,38240.0
Ohio,Columbiana,,,9.0,1261146.915938163,2.0,-47.0,1.0,-47.0,2.0,-47.0
Ohio,Coshocton,,,4.0,560509.7404169614,,,,,5.0,59562.0
Ohio,Crawford,,,,,1.0,-47.0,2.0,-47.0,14.0,105228.0
Ohio,Cuyahoga,,,,,,,,,,
Ohio,Darke,10.0,4866341.624171171,,,2.0,-47.0,10.0,6740.0,74.0,352418.0
Ohio,Defiance,1.0,486634.1624171171,,,2.0,-47.0,,,1.0,-47.0
Ohio,Delaware,,,,,,,,,5.0,22036.0
Ohio,Erie,,,,,,,3.0,1704.0,,
Ohio,Fairfield,,,,,,,,,16.0,31485.0
Ohio,Fayette,,,,,1.0,-47.0,,,2.0,-47.0
Ohio,Franklin,,,,,,,,,1.0,-47.0
Ohio,Fulton,,,,,2.0,-47.0,4.0,6010.0,7.0,11351.0
Ohio,Gallia,,,,,,,,,,
Ohio,Geauga,,,,,3.0,1745.0,,,,
Ohio,Greene,,,,,,,,,4.0,11000.0
Ohio,Guernsey,,,,,,,,,1.0,-47.0
Ohio,Hamilton,,,,,,,,,,
Ohio,Hancock,,,,,,,,,16.0,66000.0
Ohio,Hardin,2.0,973268.3248342342,,,2.0,-47.0,3.0,1650.0,23.0,85165.0
Ohio,Harrison,,,3.0,420382.30531272094,,,,,1.0,-47.0
Ohio,Henry,,,,,1.0,-47.0,,,6.0,22650.0
Ohio,Highland,,,,,,,3.0,2400.0,6.0,28300.0
Ohio,Hocking,,,,,,,,,1.0,-47.0
Ohio,Holmes,3.0,1459902.4872513514,12.0,1681529.2212508838,3.0,1913.0,1.0,-47.0,2.0,-47.0
Ohio,Huron,,,8.0,1121019.4808339227,2.0,-47.0,3.0,3030.0,9.0,27600.0
Ohio,Jackson,,,,,,,,,,
Ohio,Jefferson,,,,,,,,,,
Ohio,Knox,,,10.0,1401274.3510424031,1.0,-47.0,,,7.0,31400.0
Ohio,Lake,,,,,,,,,,
Ohio,Lawrence,,,,,,,,,,
Ohio,Licking,2.0,973268.3248342342,,,2.0,-47.0,3.0,2571.0,7.0,52900.0
Ohio,Logan,,,,,1.0,-47.0,,,4.0,14960.0
Ohio,Lorain,,,,,,,,,2.0,-47.0
Ohio,Lucas,,,,,,,,,2.0,-47.0
Ohio,Madison,,,,,4.0,7654.0,,,2.0,-47.0
Ohio,Mahoning,,,6.0,840764.6106254419,2.0,-47.0,,,,
Ohio,Marion,,,,,1.0,-47.0,,,24.0,91768.0
Ohio,Medina,,,,,1.0,-47.0,,,,
Ohio,Meigs,,,,,,,,,,
Ohio,Mercer,17.0,8272780.761090991,,,3.0,7428.0,21.0,18568.0,90.0,232245.0
Ohio,Miami,,,,,,,,,1.0,-47.0
Ohio,Monroe,,,,,,,,,,
Ohio,Montgomery,,,,,,,5.0,3880.0,2.0,-47.0
Ohio,Morgan,,,,,,,1.0,-47.0,1.0,-47.0
Ohio,Morrow,,,,,1.0,-47.0,,,3.0,-47.0
Ohio,Muskingum,,,8.0,1121019.4808339227,,,,,2.0,-47.0
Ohio,Noble,,,,,,,,,,
Ohio,Ottawa,,,,,,,3.0,-47.0,,
Ohio,Paulding,,,,,2.0,-47.0,,,12.0,51070.0
Ohio,Perry,,,,,,,,,3.0,11940.0
Ohio,Pickaway,,,,,3.0,3890.0,,,,
Ohio,Pike,,,,,,,,,1.0,-47.0
Ohio,Portage,,,,,1.0,-47.0,,,,
Ohio,Preble,,,,,,,9.0,6294.0,17.0,99729.0
Ohio,Putnam,1.0,486634.1624171171,,,2.0,-47.0,1.0,-47.0,47.0,151756.0
Ohio,Richland,,,1.0,140127.43510424034,,,1.0,-47.0,16.0,42246.0
Ohio,Ross,,,,,,,,,,
Ohio,Sandusky,,,,,,,,,2.0,-47.0
Ohio,Scioto,1.0,486634.1624171171,,,,,,,,
Ohio,Seneca,,,,,,,,,12.0,58400.0
Ohio,Shelby,,,,,1.0,-47.0,6.0,7572.0,33.0,130297.0
Ohio,Stark,,,2.0,280254.8702084807,2.0,-47.0,,,,
Ohio,Summit,,,,,,,,,,
Ohio,Trumbull,,,1.0,140127.43510424034,,,3.0,2220.0,,
Ohio,Tuscarawas,,,6.0,840764.6106254419,5.0,3990.0,,,2.0,-47.0
Ohio,Union,2.0,973268.3248342342,,,1.0,-47.0,3.0,1750.0,7.0,18120.0
Ohio,VanWert,2.0,973268.3248342342,,,3.0,5887.0,3.0,1950.0,32.0,111538.0
Ohio,Vinton,,,,,,,,,,
Ohio,Warren,,,,,,,,,,
Ohio,Washington,,,,,1.0,-47.0,3.0,1800.0,,
Ohio,Wayne,,,24.0,3363058.4425017675,13.0,12609.0,,,5.0,31024.0
Ohio,Williams,,,,,2.0,-47.0,1.0,-47.0,7.0,23762.0
Ohio,Wood,1.0,486634.1624171171,,,2.0,-47.0,,,2.0,-47.0
Ohio,Wyandot,1.0,486634.1624171171,,,1.0,-47.0,,,15.0,43530.0
Oklahoma,Oklahoma,2.0,331818.1906698136,146.0,33799029.715214424,7.0,29028.0,18.0,272185.0,56.0,2128964.0
Oklahoma,Adair,,,16.0,3704003.256461855,,,,,,
Oklahoma,Alfalfa,,,,,,,1.0,-47.0,,
Oklahoma,Atoka,,,,,,,,,,
Oklahoma,Beaver,,,,,,,,,3.0,-47.0
Oklahoma,Beckham,,,,,,,,,,
Oklahoma,Blaine,,,,,,,2.0,-47.0,,
Oklahoma,Bryan,,,,,,,,,,
Oklahoma,Caddo,,,,,,,,,5.0,104566.0
Oklahoma,Canadian,,,,,1.0,-47.0,,,,
Oklahoma,Carter,,,,,,,,,,
Oklahoma,Cherokee,,,4.0,926000.8141154638,,,,,,
Oklahoma,Choctaw,,,,,,,,,,
Oklahoma,Cimarron,,,,,1.0,-47.0,2.0,-47.0,,
Oklahoma,Cleveland,,,,,,,,,,
Oklahoma,Coal,,,,,,,,,1.0,-47.0
Oklahoma,Comanche,,,,,,,,,,
Oklahoma,Cotton,,,,,,,,,,
Oklahoma,Craig,,,10.0,2315002.035288659,,,,,,
Oklahoma,Creek,,,,,,,,,,
Oklahoma,Custer,,,,,,,,,1.0,-47.0
Oklahoma,Delaware,,,27.0,6250505.49527938,,,,,,
Oklahoma,Dewey,,,,,,,,,,
Oklahoma,Ellis,,,,,,,2.0,-47.0,5.0,114794.0
Oklahoma,Garfield,,,,,,,,,,
Oklahoma,Garvin,,,,,,,,,,
Oklahoma,Grady,,,,,1.0,-47.0,,,2.0,-47.0
Oklahoma,Grant,,,,,,,,,,
Oklahoma,Greer,,,,,,,,,,
Oklahoma,Harmon,,,,,,,,,,
Oklahoma,Harper,,,,,1.0,-47.0,2.0,-47.0,4.0,-47.0
Oklahoma,Haskell,,,8.0,1852001.6282309275,,,,,,
Oklahoma,Hughes,,,,,,,,,13.0,225925.0
Oklahoma,Jackson,,,,,,,,,,
Oklahoma,Jefferson,,,,,,,,,,
Oklahoma,Johnston,,,,,,,,,,
Oklahoma,Kay,,,,,,,,,,
Oklahoma,Kingfisher,,,,,,,,,1.0,-47.0
Oklahoma,Kiowa,,,,,,,1.0,-47.0,,
Oklahoma,Latimer,,,1.0,231500.20352886594,,,,,3.0,3000.0
Oklahoma,LeFlore,1.0,165909.0953349068,28.0,6482005.698808245,,,,,3.0,15777.0
Oklahoma,Lincoln,,,,,,,,,,
Oklahoma,Logan,,,,,,,,,,
Oklahoma,Love,,,,,,,,,,
Oklahoma,McClain,,,,,,,,,,
Oklahoma,McCurtain,,,31.0,7176506.309394844,,,1.0,-47.0,,
Oklahoma,McIntosh,,,,,,,,,,
Oklahoma,Major,,,,,,,,,1.0,-47.0
Oklahoma,Marshall,,,,,,,,,,
Oklahoma,Mayes,,,8.0,1852001.6282309275,,,,,,
Oklahoma,Murray,1.0,165909.0953349068,,,,,,,,
Oklahoma,Muskogee,,,,,,,,,,
Oklahoma,Noble,,,,,,,,,,
Oklahoma,Nowata,,,,,,,,,,
Oklahoma,Okfuskee,,,,,,,,,5.0,24900.0
Oklahoma,Oklahoma,,,,,,,,,,
Oklahoma,Okmulgee,,,,,,,,,,
Oklahoma,Osage,,,,,,,,,,
Oklahoma,Ottawa,,,6.0,1389001.2211731954,,,,,,
Oklahoma,Pawnee,,,,,,,,,,
Oklahoma,Payne,,,,,,,,,,
Oklahoma,Pittsburg,,,,,,,,,,
Oklahoma,Pontotoc,,,,,,,,,,
Oklahoma,Pottawatomie,,,,,,,,,1.0,-47.0
Oklahoma,Pushmataha,,,,,,,,,,
Oklahoma,RogerMills,,,,,,,,,,
Oklahoma,Rogers,,,7.0,1620501.4247020613,,,,,,
Oklahoma,Seminole,,,,,,,,,3.0,15000.0
Oklahoma,Sequoyah,,,,,,,,,,
Oklahoma,Stephens,,,,,,,,,,
Oklahoma,Texas,,,,,,,5.0,133657.0,3.0,-47.0
Oklahoma,Tillman,,,,,3.0,7200.0,,,,
Oklahoma,Tulsa,,,,,,,,,,
Oklahoma,Wagoner,,,,,,,,,,
Oklahoma,Washington,,,,,,,,,,
Oklahoma,Washita,,,,,,,1.0,-47.0,,
Oklahoma,Woods,,,,,,,1.0,-47.0,,
Oklahoma,Woodward,,,,,,,,,2.0,-47.0
Oregon,Oregon,2.0,1938612.7247537964,14.0,2876675.999736376,48.0,98023.0,10.0,133939.0,,
Oregon,Baker,,,,,,,,,,
Oregon,Benton,,,,,1.0,-47.0,,,,
Oregon,Clackamas,1.0,969306.3623768982,3.0,616430.5713720805,,,,,,
Oregon,Clatsop,,,,,1.0,-47.0,,,,
Oregon,Columbia,,,,,,,,,,
Oregon,Coos,,,,,2.0,-47.0,,,,
Oregon,Crook,,,,,,,,,,
Oregon,Curry,,,,,,,,,,
Oregon,Deschutes,,,,,,,,,,
Oregon,Douglas,,,,,,,,,,
Oregon,Gilliam,,,,,,,,,,
Oregon,Grant,,,,,,,,,,
Oregon,Harney,,,,,,,,,,
Oregon,HoodRiver,,,,,,,,,,
Oregon,Jackson,,,,,,,,,,
Oregon,Jefferson,,,,,,,,,,
Oregon,Josephine,,,,,1.0,-47.0,,,,
Oregon,Klamath,,,,,3.0,4309.0,,,,
Oregon,Lake,,,,,,,,,,
Oregon,Lane,,,,,1.0,-47.0,,,,
Oregon,Lincoln,,,,,,,,,,
Oregon,Linn,,,3.0,616430.5713720805,2.0,-47.0,,,,
Oregon,Malheur,,,,,2.0,-47.0,6.0,51873.0,,
Oregon,Marion,1.0,969306.3623768982,2.0,410953.71424805373,5.0,7563.0,,,,
Oregon,Morrow,,,,,3.0,-47.0,1.0,-47.0,,
Oregon,Multnomah,,,,,,,,,,
Oregon,Polk,,,2.0,410953.71424805373,4.0,5054.0,,,,
Oregon,Sherman,,,,,,,,,,
Oregon,Tillamook,,,,,18.0,15450.0,,,,
Oregon,Umatilla,,,,,1.0,-47.0,2.0,-47.0,,
Oregon,Union,,,,,,,,,,
Oregon,Wallowa,,,,,,,1.0,-47.0,,
Oregon,Wasco,,,,,,,,,,
Oregon,Washington,,,,,1.0,-47.0,,,,
Oregon,Wheeler,,,,,,,,,,
Oregon,Yamhill,,,4.0,821907.4284961075,3.0,6370.0,,,,
Pennsylvania,Pennsylvania,36.0,9460533.807421809,175.0,26603440.829991937,96.0,99672.0,20.0,17880.0,268.0,1263346.0
Pennsylvania,Adams,1.0,262792.6057617169,3.0,456058.98565700464,2.0,-47.0,1.0,-47.0,4.0,10800.0
Pennsylvania,Allegheny,,,,,,,,,,
Pennsylvania,Armstrong,,,,,1.0,-47.0,,,,
Pennsylvania,Beaver,,,,,,,,,,
Pennsylvania,Bedford,,,1.0,152019.66188566823,,,,,5.0,34919.0
Pennsylvania,Berks,4.0,1051170.4230468676,33.0,5016648.842227051,2.0,-47.0,,,19.0,68397.0
Pennsylvania,Blair,,,,,5.0,9750.0,,,,
Pennsylvania,Bradford,,,,,4.0,3529.0,,,3.0,41666.0
Pennsylvania,Bucks,,,,,,,,,,
Pennsylvania,Butler,,,,,,,,,,
Pennsylvania,Cambria,,,,,1.0,-47.0,,,,
Pennsylvania,Cameron,,,,,,,,,,
Pennsylvania,Carbon,,,,,,,,,,
Pennsylvania,Centre,,,,,2.0,-47.0,,,,
Pennsylvania,Chester,,,,,4.0,3686.0,,,3.0,11730.0
Pennsylvania,Clarion,,,,,,,,,,
Pennsylvania,Clearfield,,,,,,,,,1.0,-47.0
Pennsylvania,Clinton,,,,,2.0,-47.0,1.0,-47.0,1.0,-47.0
Pennsylvania,Columbia,1.0,262792.6057617169,1.0,152019.66188566823,,,,,6.0,17319.0
Pennsylvania,Crawford,,,,,2.0,-47.0,,,,
Pennsylvania,Cumberland,4.0,1051170.4230468676,,,6.0,6220.0,2.0,-47.0,8.0,37450.0
Pennsylvania,Dauphin,2.0,525585.2115234338,5.0,760098.3094283411,,,,,5.0,20700.0
Pennsylvania,Delaware,,,,,,,,,,
Pennsylvania,Elk,,,,,,,,,,
Pennsylvania,Erie,,,,,1.0,-47.0,,,,
Pennsylvania,Fayette,,,,,,,,,,
Pennsylvania,Forest,,,,,,,,,,
Pennsylvania,Franklin,2.0,525585.2115234338,1.0,152019.66188566823,11.0,12388.0,1.0,-47.0,14.0,70983.0
Pennsylvania,Fulton,,,,,1.0,-47.0,,,10.0,44268.0
Pennsylvania,Greene,,,,,,,,,,
Pennsylvania,Huntingdon,,,,,5.0,7169.0,,,4.0,16900.0
Pennsylvania,Indiana,,,,,1.0,-47.0,,,,
Pennsylvania,Jefferson,,,,,,,1.0,-47.0,,
Pennsylvania,Juniata,1.0,262792.6057617169,5.0,760098.3094283411,4.0,3125.0,,,5.0,22591.0
Pennsylvania,Lackawanna,,,,,,,,,,
Pennsylvania,Lancaster,13.0,3416303.87490232,34.0,5168668.50411272,20.0,20432.0,5.0,6070.0,83.0,299106.0
Pennsylvania,Lawrence,,,,,1.0,-47.0,,,,
Pennsylvania,Lebanon,3.0,788377.8172851508,35.0,5320688.165998387,3.0,1965.0,,,16.0,52560.0
Pennsylvania,Lehigh,,,,,,,,,2.0,-47.0
Pennsylvania,Luzerne,,,,,,,,,,
Pennsylvania,Lycoming,,,,,,,,,3.0,29500.0
Pennsylvania,McKean,,,,,,,,,,
Pennsylvania,Mercer,,,,,1.0,-47.0,,,,
Pennsylvania,Mifflin,,,,,3.0,1965.0,,,6.0,69383.0
Pennsylvania,Monroe,,,,,,,,,,
Pennsylvania,Montgomery,,,,,,,,,,
Pennsylvania,Montour,,,3.0,456058.98565700464,,,,,,
Pennsylvania,Northampton,,,,,,,,,,
Pennsylvania,Northumberland,1.0,262792.6057617169,6.0,912117.9713140093,,,1.0,-47.0,4.0,15368.0
Pennsylvania,Perry,,,3.0,456058.98565700464,3.0,2837.0,,,17.0,100567.0
Pennsylvania,Philadelphia,,,,,,,,,,
Pennsylvania,Pike,,,,,,,,,,
Pennsylvania,Potter,,,,,3.0,2660.0,,,,
Pennsylvania,Schuylkill,3.0,788377.8172851508,15.0,2280294.928285023,,,,,,
Pennsylvania,Snyder,1.0,262792.6057617169,10.0,1520196.6188566822,,,,,21.0,70973.0
Pennsylvania,Somerset,,,,,5.0,3473.0,,,4.0,15971.0
Pennsylvania,Sullivan,,,,,,,,,,
Pennsylvania,Susquehanna,,,,,,,,,,
Pennsylvania,Tioga,,,,,1.0,-47.0,,,7.0,60737.0
Pennsylvania,Union,,,8.0,1216157.2950853459,1.0,-47.0,,,11.0,69700.0
Pennsylvania,Venango,,,,,,,,,,
Pennsylvania,Warren,,,,,1.0,-47.0,,,,
Pennsylvania,Washington,,,,,,,,,,
Pennsylvania,Wayne,,,,,,,,,,
Pennsylvania,Westmoreland,,,,,,,1.0,-47.0,,
Pennsylvania,Wyoming,,,1.0,152019.66188566823,,,,,,
Pennsylvania,York,,,11.0,1672216.2807423505,,,7.0,5654.0,6.0,58600.0
Rhode_Island,RhodeIsland,,,,,,,,,,
Rhode_Island,Bristol,,,,,,,,,,
Rhode_Island,Kent,,,,,,,,,,
Rhode_Island,Newport,,,,,,,,,,
Rhode_Island,Providence,,,,,,,,,,
Rhode_Island,Washington,,,,,,,,,,
South_Carolina,SouthCarolina,7.0,2838535.4999011094,211.0,32867754.246870518,4.0,4100.0,,,29.0,142133.0
South_Carolina,Abbeville,,,,,,,,,,
South_Carolina,Aiken,,,11.0,1713484.8185572308,,,,,,
South_Carolina,Allendale,,,,,,,,,,
South_Carolina,Anderson,,,10.0,1557713.4714156643,,,,,,
South_Carolina,Bamberg,,,3.0,467314.04142469924,1.0,-47.0,,,,
South_Carolina,Barnwell,,,1.0,155771.34714156642,,,,,,
South_Carolina,Beaufort,,,,,,,,,,
South_Carolina,Berkeley,,,,,,,,,,
South_Carolina,Calhoun,,,1.0,155771.34714156642,,,,,,
South_Carolina,Charleston,,,,,,,,,,
South_Carolina,Cherokee,,,1.0,155771.34714156642,,,,,,
South_Carolina,Chester,,,,,1.0,-47.0,,,,
South_Carolina,Chesterfield,,,2.0,311542.69428313285,,,,,,
South_Carolina,Clarendon,,,12.0,1869256.165698797,,,,,4.0,26000.0
South_Carolina,Colleton,,,,,,,,,,
South_Carolina,Darlington,1.0,405505.0714144442,3.0,467314.04142469924,,,,,,
South_Carolina,Dillon,,,10.0,1557713.4714156643,,,,,11.0,63035.0
South_Carolina,Dorchester,,,2.0,311542.69428313285,,,,,1.0,-47.0
South_Carolina,Edgefield,,,2.0,311542.69428313285,,,,,,
South_Carolina,Fairfield,,,,,,,,,,
South_Carolina,Florence,,,,,,,,,,
South_Carolina,Georgetown,,,,,,,,,,
South_Carolina,Greenville,,,,,,,,,,
South_Carolina,Greenwood,,,,,,,,,,
South_Carolina,Hampton,,,,,,,,,,
South_Carolina,Horry,,,1.0,155771.34714156642,,,,,7.0,19815.0
South_Carolina,Jasper,,,,,,,,,,
South_Carolina,Kershaw,3.0,1216515.2142433326,,,,,,,,
South_Carolina,Lancaster,,,3.0,467314.04142469924,,,,,,
South_Carolina,Laurens,,,5.0,778856.7357078322,,,,,,
South_Carolina,Lee,,,5.0,778856.7357078322,,,,,,
South_Carolina,Lexington,1.0,405505.0714144442,31.0,4828911.76138856,,,,,,
South_Carolina,McCormick,,,,,,,,,,
South_Carolina,Marion,,,,,,,,,,
South_Carolina,Marlboro,,,6.0,934628.0828493985,,,,,2.0,-47.0
South_Carolina,Newberry,1.0,405505.0714144442,18.0,2803884.2485481957,1.0,-47.0,,,,
South_Carolina,Oconee,,,28.0,4361597.71996386,,,,,,
South_Carolina,Orangeburg,,,26.0,4050055.0256807273,1.0,-47.0,,,2.0,-47.0
South_Carolina,Pickens,,,,,,,,,,
South_Carolina,Richland,,,,,,,,,,
South_Carolina,Saluda,1.0,405505.0714144442,27.0,4205826.372822293,,,,,,
South_Carolina,Spartanburg,,,,,,,,,,
South_Carolina,Sumter,,,1.0,155771.34714156642,,,,,,
South_Carolina,Union,,,2.0,311542.69428313285,,,,,,
South_Carolina,Williamsburg,,,,,,,,,1.0,-47.0
South_Carolina,York,,,,,,,,,1.0,-47.0
South_Dakota,SouthDakota,2.0,738157.6913814978,,,52.0,176145.0,222.0,350559.0,238.0,2020863.0
South_Dakota,Aurora,1.0,369078.8456907489,,,,,6.0,5270.0,1.0,-47.0
South_Dakota,Beadle,,,,,1.0,-47.0,5.0,6244.0,4.0,56871.0
South_Dakota,Bennett,,,,,,,,,,
South_Dakota,BonHomme,,,,,,,11.0,17809.0,2.0,-47.0
South_Dakota,Brookings,,,,,8.0,18933.0,14.0,19494.0,13.0,117917.0
South_Dakota,Brown,,,,,1.0,-47.0,4.0,7569.0,2.0,-47.0
South_Dakota,Brule,,,,,1.0,-47.0,11.0,12971.0,9.0,24668.0
South_Dakota,Buffalo,,,,,,,5.0,-47.0,,
South_Dakota,Butte,,,,,,,,,,
South_Dakota,Campbell,,,,,,,1.0,-47.0,1.0,-47.0
South_Dakota,CharlesMix,,,,,,,8.0,11260.0,17.0,174454.0
South_Dakota,Clark,,,,,2.0,-47.0,2.0,-47.0,8.0,-47.0
South_Dakota,Clay,,,,,,,,,1.0,-47.0
South_Dakota,Codington,,,,,2.0,-47.0,5.0,11006.0,6.0,15224.0
South_Dakota,Corson,,,,,,,2.0,-47.0,,
South_Dakota,Custer,,,,,,,,,,
South_Dakota,Davison,,,,,,,,,9.0,119520.0
South_Dakota,Day,,,,,1.0,-47.0,,,2.0,-47.0
South_Dakota,Deuel,,,,,5.0,-47.0,11.0,13446.0,2.0,-47.0
South_Dakota,Dewey,,,,,,,,,,
South_Dakota,Douglas,1.0,369078.8456907489,,,,,6.0,9482.0,9.0,-47.0
South_Dakota,Edmunds,,,,,,,2.0,-47.0,4.0,51709.0
South_Dakota,FallRiver,,,,,,,1.0,-47.0,,
South_Dakota,Faulk,,,,,,,,,4.0,-47.0
South_Dakota,Grant,,,,,5.0,17754.0,13.0,12400.0,5.0,24660.0
South_Dakota,Gregory,,,,,,,1.0,-47.0,1.0,-47.0
South_Dakota,Haakon,,,,,,,1.0,-47.0,,
South_Dakota,Hamlin,,,,,4.0,-47.0,2.0,-47.0,3.0,15600.0
South_Dakota,Hand,,,,,,,3.0,7544.0,2.0,-47.0
South_Dakota,Hanson,,,,,,,,,6.0,-47.0
South_Dakota,Harding,,,,,,,,,,
South_Dakota,Hughes,,,,,,,,,1.0,-47.0
South_Dakota,Hutchinson,,,,,1.0,-47.0,9.0,9120.0,21.0,127680.0
South_Dakota,Hyde,,,,,,,1.0,-47.0,,
